Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2010-01-01,"1004.00.90 - Oats, except seed (Terminated 2011-12)",Alberta,The world,N/A,17393653,79997418,Weight in kilograms
2007-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,19872,66504,Weight in kilograms
1995-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,417377,3084732,Weight in kilograms
1992-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,3123077,23710516,Weight in kilograms
2007-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,4385841,20756850,Weight in kilograms
1996-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",New Brunswick,The world,N/A,63331,143843,Weight in kilograms
1997-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",New Brunswick,The world,N/A,68303,188117,Weight in kilograms
1992-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Quebec,The world,N/A,15211,61398,Weight in kilograms
1994-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Ontario,The world,N/A,246492,292480,Weight in kilograms
1995-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Ontario,The world,N/A,21913,74452,Weight in kilograms
1996-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Ontario,The world,N/A,13168,42442,Weight in kilograms
1999-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Ontario,The world,N/A,548103,3433635,Weight in kilograms
1990-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,84615,268064,Weight in kilograms
1993-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,702606,3664809,Weight in kilograms
1993-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,4432251,32231523,Weight in kilograms
1995-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,3418066,25262472,Weight in kilograms
1999-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,3468925,20465078,Weight in kilograms
2008-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,5888338,23548600,Weight in kilograms
2005-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,83743288,512237595,Weight in kilograms
1990-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,76376,222681,Weight in kilograms
1998-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,22083,58322,Weight in kilograms
2000-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,1812078,13020266,Weight in kilograms
2001-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,1096117,7121444,Weight in kilograms
2005-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,256434,876366,Weight in kilograms
1990-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,1222204,8791992,Weight in kilograms
1999-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,4793498,28279413,Weight in kilograms
2008-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,9677360,38701613,Weight in kilograms
1997-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,150978161,794567543,Weight in kilograms
2001-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,110449823,658103652,Weight in kilograms
2010-01-01,"1004.00.90 - Oats, except seed (Terminated 2011-12)",Saskatchewan,The world,N/A,202192998,929931579,Weight in kilograms
1989-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,345780,599186,Weight in kilograms
1990-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,183085,699665,Weight in kilograms
2002-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,60818,179736,Weight in kilograms
2003-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,61917,188332,Weight in kilograms
2006-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,246478,1043519,Weight in kilograms
2008-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,159404,497069,Weight in kilograms
1998-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,1140204,6506583,Weight in kilograms
2001-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,1313969,6171294,Weight in kilograms
1998-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,18148197,112077011,Weight in kilograms
1989-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,198168,1426025,Weight in kilograms
1991-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,198665,1664672,Weight in kilograms
2000-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,155134,877955,Weight in kilograms
2009-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,4202535,18534824,Weight in kilograms
1999-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",New Brunswick,The world,N/A,33630,88252,Weight in kilograms
1991-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Quebec,The world,N/A,2627,11340,Weight in kilograms
1993-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Quebec,The world,N/A,311728,807042,Weight in kilograms
1997-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Quebec,The world,N/A,731917,2776478,Weight in kilograms
1999-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Quebec,The world,N/A,48293,256679,Weight in kilograms
1988-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Ontario,The world,N/A,243657,568361,Weight in kilograms
1989-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Ontario,The world,N/A,179595,685046,Weight in kilograms
1991-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,113577,1213515,Weight in kilograms
1992-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,82302,328591,Weight in kilograms
2010-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,944435,3814661,Weight in kilograms
1991-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,704392,5902358,Weight in kilograms
1994-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,3909027,25938371,Weight in kilograms
1996-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,6567515,33552819,Weight in kilograms
1988-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,9839483,63585591,Weight in kilograms
1989-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,340947,1328747,Weight in kilograms
1993-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,75722,221746,Weight in kilograms
2008-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,2113000,6588954,Weight in kilograms
1989-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,983245,7075425,Weight in kilograms
1992-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,2053260,16452899,Weight in kilograms
2002-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,7257491,28271868,Weight in kilograms
2003-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,3681838,16176398,Weight in kilograms
2007-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,11168492,51799901,Weight in kilograms
1988-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,676377,3868248,Weight in kilograms
1989-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,3822777,27508608,Weight in kilograms
1990-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,3309363,23806312,Weight in kilograms
1991-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,2526203,21167951,Weight in kilograms
2003-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,460240,2022044,Weight in kilograms
2005-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,2611389,13271678,Weight in kilograms
1990-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,43667462,359858147,Weight in kilograms
1996-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,52294110,257661204,Weight in kilograms
1999-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,9854336,68466763,Weight in kilograms
2009-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,23095327,101859372,Weight in kilograms
1989-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,301292,1771722,Weight in kilograms
1990-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,29830,137393,Weight in kilograms
2000-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,48255,346708,Weight in kilograms
2003-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,26233,79802,Weight in kilograms
2004-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,39773,166876,Weight in kilograms
1993-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,678260,4932374,Weight in kilograms
2003-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,195025,856805,Weight in kilograms
2006-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,207118,1002737,Weight in kilograms
2009-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,12655,60377,Weight in kilograms
1994-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,5012124,42083187,Weight in kilograms
2003-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,3389164,17756313,Weight in kilograms
2006-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,3880076,22044691,Weight in kilograms
2008-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,7427301,27897085,Weight in kilograms
2010-01-01,"1004.00.90 - Oats, except seed (Terminated 2011-12)",British Columbia,The world,N/A,2699045,12413391,Weight in kilograms
1988-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",New Brunswick,The world,N/A,2930,22000,Weight in kilograms
1991-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Ontario,The world,N/A,2347,21772,Weight in kilograms
1995-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,1724764,8516033,Weight in kilograms
1996-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,162378,679495,Weight in kilograms
1988-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,1288732,9903967,Weight in kilograms
2001-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,3977088,18679215,Weight in kilograms
2005-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,6114049,31072828,Weight in kilograms
2007-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,7578927,35151324,Weight in kilograms
1993-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,28841356,231238281,Weight in kilograms
1994-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,21008757,176395351,Weight in kilograms
2000-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,81486317,583149470,Weight in kilograms
2002-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,79797813,333152510,Weight in kilograms
2003-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,118290295,619745273,Weight in kilograms
2004-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,93482594,566901667,Weight in kilograms
2007-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,145504567,688627743,Weight in kilograms
1995-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,33763,61000,Weight in kilograms
1996-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,208020,352379,Weight in kilograms
2002-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,610174,1803306,Weight in kilograms
1991-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,1475989,12367839,Weight in kilograms
1991-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,10099616,90712824,Weight in kilograms
2005-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,87013825,532242862,Weight in kilograms
2000-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,190580,1369375,Weight in kilograms
1994-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,7887772,52339420,Weight in kilograms
1995-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,4971425,36743161,Weight in kilograms
1996-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,4754164,24288566,Weight in kilograms
2004-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,897812,4405130,Weight in kilograms
1993-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,43159897,346038727,Weight in kilograms
1988-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,60055,366639,Weight in kilograms
2004-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,307821,1510342,Weight in kilograms
1988-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,2141027,13835927,Weight in kilograms
1990-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,3183873,26237876,Weight in kilograms
1996-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,8210258,40453178,Weight in kilograms
1988-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Nova Scotia,The world,N/A,398507,109174,Weight in kilograms
1989-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,581074,2105723,Weight in kilograms
2002-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,512204,1513773,Weight in kilograms
1989-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,425117,3059116,Weight in kilograms
1990-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,472614,3399826,Weight in kilograms
2000-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,4566903,25846231,Weight in kilograms
2002-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Manitoba,The world,N/A,6092228,23732603,Weight in kilograms
2009-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Manitoba,The world,N/A,115960057,511429155,Weight in kilograms
1988-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,211553,951781,Weight in kilograms
1992-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Saskatchewan,The world,N/A,159815,614059,Weight in kilograms
1995-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,8022600,59294057,Weight in kilograms
2004-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Saskatchewan,The world,N/A,4870086,23894696,Weight in kilograms
1996-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,187089,573762,Weight in kilograms
2004-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Alberta,The world,N/A,116035,486716,Weight in kilograms
1993-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,6632675,48233178,Weight in kilograms
2002-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,723356,2817879,Weight in kilograms
2007-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",Alberta,The world,N/A,2176589,10095094,Weight in kilograms
2001-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,29006788,172833938,Weight in kilograms
2005-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,35767965,218784061,Weight in kilograms
2007-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,41787373,197766655,Weight in kilograms
2008-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",Alberta,The world,N/A,24498991,92018650,Weight in kilograms
2001-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,13155,85479,Weight in kilograms
2009-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",British Columbia,The world,N/A,21307,62285,Weight in kilograms
1990-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,241297,1735753,Weight in kilograms
1999-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,136932,807826,Weight in kilograms
2007-01-01,"1004.00.20 - Oats, mixed feed oats (Terminated 2009-12)",British Columbia,The world,N/A,228437,1059548,Weight in kilograms
1993-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,4413561,35386182,Weight in kilograms
1998-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,1844134,11388635,Weight in kilograms
2005-01-01,"1004.00.90 - Oats, nes (Terminated 2011-12)",British Columbia,The world,N/A,1791526,10958326,Weight in kilograms
,,,,,,,
,,,,,,,
How to cite: Statistics Canada. Canadian International Merchandise Trade Web Application,,,,,,,
https://www150.statcan.gc.ca/n1/pub/71-607-x/71-607-x2021004-eng.htm,,,,,,,
Accessed date: 2021-11-06,,,,,,,
